object_id	ids_id	image_url	image_label	image_category
edanmdm-ofeo-sg_2017-0440A	SG-2017-0440A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2017-0440A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2017-0440A	SG-2017-0440A-SUM-HL-000002	https://ids.si.edu/ids/deliveryService?id=SG-2017-0440A-SUM-HL-000002	SUM	SUM
edanmdm-ofeo-sg_2017-0440A	SG-2017-0440A-WIN-HL	https://ids.si.edu/ids/deliveryService?id=SG-2017-0440A-WIN-HL	WIN	WIN
edanmdm-ofeo-sg_2017-0440A	SG-2017-0440A-FLO3-HL	https://ids.si.edu/ids/deliveryService?id=SG-2017-0440A-FLO3-HL	FLO3	FLO
edanmdm-ofeo-sg_2017-0440A	SG-2017-0440A-BAR-HL-000002	https://ids.si.edu/ids/deliveryService?id=SG-2017-0440A-BAR-HL-000002	BAR	BAR
edanmdm-ofeo-sg_2017-0434A	SG-2017-0434A-WIN-HL	https://ids.si.edu/ids/deliveryService?id=SG-2017-0434A-WIN-HL	WIN	WIN
edanmdm-ofeo-sg_2017-0434A	SG-2017-0434A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2017-0434A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2017-0434A	SG-2017-0434A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2017-0434A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2017-0434A	SG-2017-0434A_BAR-HL-000002	https://ids.si.edu/ids/deliveryService?id=SG-2017-0434A_BAR-HL-000002	HL	HL
edanmdm-ofeo-sg_2018-0756A	SG-2018-0756A-WIN-HL	https://ids.si.edu/ids/deliveryService?id=SG-2018-0756A-WIN-HL	WIN	WIN
edanmdm-ofeo-sg_2018-0756A	SG-2018-0756A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2018-0756A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2018-0756A	SG-2018-0756A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2018-0756A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2019-0227A	SG-2019-0227A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0227A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2019-0227A	SG-2019-0227A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0227A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2019-0227A	SG-2019-0227A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0227A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2019-0227A	SG-2019-0227A-BUD1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0227A-BUD1-HL	BUD1	BUD
edanmdm-ofeo-sg_2019-0227A	SG-2019-0227A-BAR2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0227A-BAR2-HL	BAR2	BAR
edanmdm-ofeo-sg_2019-0227A	SG-2019-0227A-SNP1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0227A-SNP1-HL	SNP1	SNP
edanmdm-ofeo-sg_2019-0324A	SG-2019-0324A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0324A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2019-0273A	SG-2019-0273A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0273A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2019-0273A	SG-2019-0273A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0273A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2019-0273A	SG-2019-0273A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0273A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2019-0281A	SG-2019-0281A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0281A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2019-0281A	SG-2019-0281A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0281A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2019-0281A	SG-2019-0281A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0281A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2019-0321A	SG-2019-0321A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0321A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2019-0321A	SG-2019-0321A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0321A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2020-0043A	SG-2020-0043A-FLO1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2020-0043A-FLO1-HL	FLO1	FLO
edanmdm-ofeo-sg_2020-0043A	SG-2020-0043A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2020-0043A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2020-0043A	SG-2020-0043A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2020-0043A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2019-0322A	SG-2019-0322A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0322A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2019-0326A	SG-2019-0326A-STE2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0326A-STE2-HL	STE2	STE
edanmdm-ofeo-sg_2019-0326A	SG-2019-0326A-LEF1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0326A-LEF1-HL	LEF1	LEF
edanmdm-ofeo-sg_2019-0326A	SG-2019-0326A-SNP1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0326A-SNP1-HL	SNP1	SNP
edanmdm-ofeo-sg_2019-0326A	SG-2019-0326A-STE1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0326A-STE1-HL	STE1	STE
edanmdm-ofeo-sg_2019-0326A	SG-2019-0326A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0326A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2019-0326A	SG-2019-0326A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0326A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2019-0326A	SG-2019-0326A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2019-0326A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2020-0042A	SG-2020-0042A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2020-0042A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2020-0042A	SG-2020-0042A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2020-0042A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2020-0042A	SG-2020-0042A-BAR2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2020-0042A-BAR2-HL	BAR2	BAR
edanmdm-ofeo-sg_2011-0306A	SG-2011-0306A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0306A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-0305A	SG-2011-0305A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0305A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-0313A	SG-2011-0313A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0313A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2011-0313A	SG-2011-0313A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0313A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-0313A	SG-2011-0313A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0313A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-0313A	SG-2011-0313A-FRU1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0313A-FRU1-HL	FRU1	FRU
edanmdm-ofeo-sg_2011-0313A	SG-2011-0313A-BAR2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0313A-BAR2-HL	BAR2	BAR
edanmdm-ofeo-sg_2011-0307A	SG-2011-0307A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0307A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-0307A	SG-2011-0307A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0307A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-0522A	SG-2011-0522A-FRU3-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0522A-FRU3-HL	FRU3	FRU
edanmdm-ofeo-sg_2011-0522A	SG-2011-0522A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0522A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-0522A	SG-2011-0522A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0522A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-0522A	SG-2011-0522A-WIN-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0522A-WIN-HL	WIN	WIN
edanmdm-ofeo-sg_2011-0522A	SG-2011-0522A-SPR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0522A-SPR1-HL	SPR1	SPR
edanmdm-ofeo-sg_2011-0522A	SG-2011-0522A-FLO1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0522A-FLO1-HL	FLO1	FLO
edanmdm-ofeo-sg_2011-0522A	SG-2011-0522A-LEF1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0522A-LEF1-HL	LEF1	LEF
edanmdm-ofeo-sg_2011-0522A	SG-2011-0522A-SNP1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0522A-SNP1-HL	SNP1	SNP
edanmdm-ofeo-sg_2011-0522A	SG-2011-0522A-BAR2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0522A-BAR2-HL	BAR2	BAR
edanmdm-ofeo-sg_2011-0522A	SG-2011-0522A-FRU2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0522A-FRU2-HL	FRU2	FRU
edanmdm-ofeo-sg_2011-0522A	SG-2011-0522A-FLO2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0522A-FLO2-HL	FLO2	FLO
edanmdm-ofeo-sg_2011-0522A	SG-2011-0522A-FRU1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0522A-FRU1-HL	FRU1	FRU
edanmdm-ofeo-sg_2011-0522A	SG-2011-0522A-STE1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0522A-STE1-HL	STE1	STE
edanmdm-ofeo-sg_2011-0522A	SG-2011-0522A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0522A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2011-0522A	SG-2011-0522A-BAR3-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0522A-BAR3-HL	BAR3	BAR
edanmdm-ofeo-sg_2011-0533A	SG-2011-0533A-SNP1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0533A-SNP1-HL	SNP1	SNP
edanmdm-ofeo-sg_2011-0533A	SG-2011-0533A-BUD1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0533A-BUD1-HL	BUD1	BUD
edanmdm-ofeo-sg_2011-0533A	SG-2011-0533A-FLO1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0533A-FLO1-HL	FLO1	FLO
edanmdm-ofeo-sg_2011-0533A	SG-2011-0533A-WIN-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0533A-WIN-HL	WIN	WIN
edanmdm-ofeo-sg_2011-0533A	SG-2011-0533A-SPR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0533A-SPR1-HL	SPR1	SPR
edanmdm-ofeo-sg_2011-0533A	SG-2011-0533A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0533A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-0533A	SG-2011-0533A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0533A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-0533A	SG-2011-0533A-LEB1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0533A-LEB1-HL	LEB1	LEB
edanmdm-ofeo-sg_2011-0533A	SG-2011-0533A-LEF1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0533A-LEF1-HL	LEF1	LEF
edanmdm-ofeo-sg_2011-0533A	SG-2011-0533A-FLO2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0533A-FLO2-HL	FLO2	FLO
edanmdm-ofeo-sg_2011-0533A	SG-2011-0533A-STE2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0533A-STE2-HL	STE2	STE
edanmdm-ofeo-sg_2011-0533A	SG-2011-0533A-STE3-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0533A-STE3-HL	STE3	STE
edanmdm-ofeo-sg_2011-0533A	SG-2011-0533A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0533A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2011-0533A	SG-2011-0533A-BAR2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0533A-BAR2-HL	BAR2	BAR
edanmdm-ofeo-sg_2011-0609A	SG-2011-0609A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0609A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-0609A	SG-2011-0609A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0609A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-0609A	SG-2011-0609A-WIN-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0609A-WIN-HL	WIN	WIN
edanmdm-ofeo-sg_2011-0609A	SG-2011-0609A-SPR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0609A-SPR1-HL	SPR1	SPR
edanmdm-ofeo-sg_2011-0609A	SG-2011-0609A-FRU1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0609A-FRU1-HL	FRU1	FRU
edanmdm-ofeo-sg_2011-0609A	SG-2011-0609A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0609A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2011-0609A	SG-2011-0609A-BAR2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0609A-BAR2-HL	BAR2	BAR
edanmdm-ofeo-sg_2011-0609A	SG-2011-0609A-FRU2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0609A-FRU2-HL	FRU2	FRU
edanmdm-ofeo-sg_2011-0709A	SG-2011-0709A-FRU1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0709A-FRU1-HL	FRU1	FRU
edanmdm-ofeo-sg_2011-0709A	SG-2011-0709A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0709A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-0709A	SG-2011-0709A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0709A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-0709A	SG-2011-0709A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0709A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-0709A	SG-2011-0709A-FRU2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0709A-FRU2-HL	FRU2	FRU
edanmdm-ofeo-sg_2011-0709A	SG-2011-0709A-BUD1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0709A-BUD1-HL	BUD1	BUD
edanmdm-ofeo-sg_2011-0707A	SG-2011-0707A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0707A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-0707A	SG-2011-0707A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0707A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-0707A	SG-2011-0707A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0707A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-0707A	SG-2011-0707A-SPR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0707A-SPR1-HL	SPR1	SPR
edanmdm-ofeo-sg_2011-0707A	SG-2011-0707A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0707A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2011-0712A	SG-2011-0712A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0712A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-0712A	SG-2011-0712A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0712A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-0712A	SG-2011-0712A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0712A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-0715A	SG-2011-0715A-FRU1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0715A-FRU1-HL	FRU1	FRU
edanmdm-ofeo-sg_2011-0715A	SG-2011-0715A-BAR2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0715A-BAR2-HL	BAR2	BAR
edanmdm-ofeo-sg_2011-0715A	SG-2011-0715A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0715A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-0715A	SG-2011-0715A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0715A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-0715A	SG-2011-0715A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0715A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-0715A	SG-2011-0715A-FRU2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0715A-FRU2-HL	FRU2	FRU
edanmdm-ofeo-sg_2011-0715A	SG-2011-0715A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0715A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2011-0708A	SG-2011-0708A-BAR2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0708A-BAR2-HL	BAR2	BAR
edanmdm-ofeo-sg_2011-0708A	SG-2011-0708A-BUD1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0708A-BUD1-HL	BUD1	BUD
edanmdm-ofeo-sg_2011-0708A	SG-2011-0708A-FLO2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0708A-FLO2-HL	FLO2	FLO
edanmdm-ofeo-sg_2011-0708A	SG-2011-0708A-LEF1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0708A-LEF1-HL	LEF1	LEF
edanmdm-ofeo-sg_2011-0708A	SG-2011-0708A-SNP2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0708A-SNP2-HL	SNP2	SNP
edanmdm-ofeo-sg_2011-0708A	SG-2011-0708A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0708A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-0708A	SG-2011-0708A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0708A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-0708A	SG-2011-0708A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0708A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-0708A	SG-2011-0708A-LEB1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0708A-LEB1-HL	LEB1	LEB
edanmdm-ofeo-sg_2011-0708A	SG-2011-0708A-FLO1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0708A-FLO1-HL	FLO1	FLO
edanmdm-ofeo-sg_2011-0708A	SG-2011-0708A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0708A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2011-0708A	SG-2011-0708A-BUD2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0708A-BUD2-HL	BUD2	BUD
edanmdm-ofeo-sg_2011-0708A	SG-2011-0708A-BUD3-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0708A-BUD3-HL	BUD3	BUD
edanmdm-ofeo-sg_2011-0708A	SG-2011-0708A-SNP1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0708A-SNP1-HL	SNP1	SNP
edanmdm-ofeo-sg_2011-0708A	SG-2011-0708A-STE1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0708A-STE1-HL	STE1	STE
edanmdm-ofeo-sg_2011-0708A	SG-2011-0708A-STE2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0708A-STE2-HL	STE2	STE
edanmdm-ofeo-sg_2011-0708A	SG-2011-0708A-STE3-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0708A-STE3-HL	STE3	STE
edanmdm-ofeo-sg_2011-0708A	SG-2011-0708A-STE4-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0708A-STE4-HL	STE4	STE
edanmdm-ofeo-sg_2011-0710A	SG-2011-0710A-SNP1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0710A-SNP1-HL	SNP1	SNP
edanmdm-ofeo-sg_2011-0710A	SG-2011-0710A-LEF1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0710A-LEF1-HL	LEF1	LEF
edanmdm-ofeo-sg_2011-0710A	SG-2011-0710A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0710A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-0710A	SG-2011-0710A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0710A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-0710A	SG-2011-0710A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0710A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-0710A	SG-2011-0710A-LEB1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0710A-LEB1-HL	LEB1	LEB
edanmdm-ofeo-sg_2011-0710A	SG-2011-0710A-STE2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0710A-STE2-HL	STE2	STE
edanmdm-ofeo-sg_2011-0710A	SG-2011-0710A-STE3-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0710A-STE3-HL	STE3	STE
edanmdm-ofeo-sg_2011-0746A	SG-2011-0746A-SPR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0746A-SPR1-HL	SPR1	SPR
edanmdm-ofeo-sg_2011-0746A	SG-2011-0746A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0746A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-0746A	SG-2011-0746A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0746A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-0746A	SG-2011-0746A-FAL2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0746A-FAL2-HL	FAL2	FAL
edanmdm-ofeo-sg_2011-0746A	SG-2011-0746A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0746A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-0705A	SG-2011-0705A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0705A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-0705A	SG-2011-0705A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0705A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-0705A	SG-2011-0705A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0705A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-0705A	SG-2011-0705A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0705A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2011-0759A	SG-2011-0759A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0759A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-0759A	SG-2011-0759A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0759A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-0759A	SG-2011-0759A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0759A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-0750A	SG-2011-0750A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0750A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-0750A	SG-2011-0750A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0750A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-0724A	SG-2011-0724A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0724A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2011-0724A	SG-2011-0724A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0724A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-0724A	SG-2011-0724A-SPR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0724A-SPR1-HL	SPR1	SPR
edanmdm-ofeo-sg_2011-0724A	SG-2011-0724A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0724A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-0724A	SG-2011-0724A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0724A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-0724A	SG-2011-0724A-FAL2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0724A-FAL2-HL	FAL2	FAL
edanmdm-ofeo-sg_2011-0711A	SG-2011-0711A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0711A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-0711A	SG-2011-0711A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0711A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-0711A	SG-2011-0711A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0711A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-0744A	SG-2011-0744A-SPR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0744A-SPR1-HL	SPR1	SPR
edanmdm-ofeo-sg_2011-0744A	SG-2011-0744A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0744A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-0744A	SG-2011-0744A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0744A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-0744A	SG-2011-0744A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-0744A-FAL1-HL	FAL1	FAL
